 --- Timing ---
Full run: 4.2685 minutes (2.561102e+02 secs)
Ranking computation: 4.12248 minutes (2.473488e+02 secs)
Ranking is: ~96.5791% of the run time
 
 --- Rankings ---
 V   	AEF                   IF	
"32644"	0.0000055553 	           1
"32645"	0.0000055553 	           1
"32646"	0.0000055553 	           1
"32647"	0.0000165630 	           3
"32648"	0.0000055553 	           1
"32649"	0.0000055553 	           1
"32650"	0.0000055553 	           1
"32651"	0.0000055553 	           1
"32652"	0.0000055553 	           1
"32653"	0.0000055553 	           1
"32654"	0.0000119132 	           2
"32655"	0.0000055553 	           1
"32656"	0.0000055553 	           1
"32657"	0.0000055553 	           1
"32658"	0.0000110591 	           2
"32659"	0.0000055553 	           1
"32660"	0.0000055553 	           1
"32661"	0.0000055553 	           1
"32662"	0.0000055553 	           1
"32663"	0.0000055553 	           1
"32664"	0.0000055553 	           1
"32665"	0.0000116707 	           2
"32666"	0.0000220668 	           4
"32667"	0.0000055553 	           1
"32668"	0.0000148549 	           2
"32669"	0.0000055553 	           1
"32670"	0.0000055553 	           1
"32671"	0.0000055553 	           1
"32672"	0.0000055553 	           1
"32673"	0.0000055553 	           1
"32674"	0.0000055553 	           1
"32675"	0.0000055553 	           1
"32677"	0.0000055553 	           1
"32678"	0.0000055038 	           1
"32679"	0.0000055038 	           1
"32680"	0.0000110077 	           2
"32681"	0.0000110077 	           2
"32682"	0.0000055038 	           1
"32683"	0.0000117256 	           2
"32684"	0.0000055038 	           1
"32685"	0.0000055038 	           1
"32686"	0.0000055038 	           1
"32687"	0.0000055038 	           1
"32688"	0.0000055038 	           1
"32689"	0.0000055038 	           1
"32690"	0.0000111248 	           2
"32691"	0.0001315880 	          20
"32692"	0.0000055038 	           1
"32693"	0.0000055038 	           1
"32694"	0.0000055038 	           1
"32695"	0.0000055038 	           1
"32696"	0.0000055038 	           1
"32697"	0.0000055038 	           1
"32698"	0.0000055038 	           1
"32699"	0.0000316052 	           5
"32700"	0.0000234331 	           4
"32701"	0.0000115080 	           2
"32702"	0.0000055038 	           1
"32703"	0.0000055038 	           1
"32704"	0.0000055038 	           1
"32705"	0.0000061154 	           1
"32706"	0.0000061154 	           1
"32707"	0.0000756949 	           7
"32708"	0.0000064212 	           1
"32709"	0.0000064212 	           1
"32710"	0.0000345130 	           5
"32712"	0.0000064212 	           1
"32713"	0.0000064212 	           1
"32714"	0.0000055038 	           1
"32715"	0.0000055038 	           1
"32716"	0.0000055038 	           1
"32717"	0.0000055038 	           1
"32718"	0.0000111650 	           2
"32719"	0.0000221212 	           4
"32720"	0.0000055038 	           1
"32721"	0.0000110077 	           2
"32722"	0.0000055038 	           1
"32723"	0.0000055038 	           1
"32724"	0.0000275192 	           5
"32725"	0.0000055038 	           1
"32726"	0.0000055038 	           1
"32727"	0.0000055038 	           1
"32728"	0.0000055038 	           1
"32729"	0.0000113917 	           2
"32730"	0.0000280312 	           5
"32731"	0.0000753332 	          13
"32732"	0.0000620446 	          10
"32733"	0.0000171231 	           3
"32734"	0.0000669990 	          12
"32735"	0.0000234698 	           4
"32736"	0.0000165115 	           3
"32737"	0.0000233520 	           4
"32738"	0.0000253034 	           4
"32739"	0.0000221405 	           4
"32740"	0.0000223860 	           4
"32741"	0.0000221192 	           4
"32742"	0.0000163448 	           2
"32743"	0.0000110077 	           2
"32744"	0.0000055038 	           1
"32745"	0.0000055038 	           1
"32746"	0.0000055038 	           1
"32747"	0.0000055038 	           1
"32748"	0.0000055038 	           1
"32749"	0.0000055038 	           1
"32750"	0.0000055038 	           1
"32751"	0.0000057935 	           1
"32752"	0.0000057935 	           1
"32753"	0.0000427720 	           7
"32754"	0.0000057935 	           1
"32755"	0.0000056758 	           1
"32756"	0.0000282181 	           5
"32757"	0.0000055038 	           1
"32758"	0.0000166216 	           3
"32759"	0.0000055038 	           1
"32761"	0.0000223604 	           4
"32762"	0.0000056450 	           1
"32763"	0.0000178838 	           3
"32764"	0.0000121367 	           2
"32765"	0.0000178114 	           3
"32766"	0.0000055038 	           1
"32767"	0.0000055038 	           1
"32768"	0.0000055038 	           1
"32769"	0.0000055038 	           1
"32770"	0.0000055038 	           1
"32771"	0.0000390350 	           6
"32773"	0.0000255347 	           4
"32774"	0.0000285156 	           5
"32775"	0.0000120041 	           2
"32776"	0.0000120041 	           2
"32777"	0.0000276272 	           5
"32778"	0.0000055038 	           1
"32779"	0.0000055038 	           1
"32780"	0.0000166154 	           3
"32781"	0.0000184063 	           3
"32782"	0.0000055038 	           1
"32783"	0.0000060542 	           1
"32784"	0.0000055038 	           1
"32785"	0.0000165115 	           3
"32786"	0.0000055038 	           1
"32787"	0.0000111975 	           2
"32788"	0.0000055038 	           1
"32789"	0.0000055038 	           1
"32790"	0.0000253147 	           4
"32791"	0.0000055038 	           1
"32792"	0.0000055038 	           1
"32793"	0.0000055038 	           1
"32794"	0.0000055038 	           1
"32795"	0.0000055038 	           1
"32796"	0.0000126186 	           2
"32797"	0.0000111975 	           2
"32798"	0.0000055038 	           1
"32799"	0.0000055038 	           1
"32800"	0.0000055038 	           1
"32801"	0.0000055038 	           1
"32802"	0.0000055038 	           1
"32803"	0.0000055038 	           1
"32804"	0.0000055038 	           1
"32805"	0.0000055038 	           1
"32806"	0.0000110077 	           2
"32807"	0.0000055038 	           1
"32808"	0.0000055038 	           1
"32809"	0.0000225478 	           4
"32810"	0.0000055038 	           1
"32811"	0.0000055038 	           1
"32812"	0.0000230981 	           4
"32813"	0.0000110077 	           2
"32814"	0.0000601880 	           7
"32815"	0.0000055038 	           1
"32816"	0.0000337058 	           6
"32817"	0.0000226373 	           4
"32818"	0.0000169618 	           3
"32819"	0.0000057598 	           1
"32820"	0.0000224580 	           4
"32821"	0.0000280810 	           5
"32822"	0.0000057598 	           1
"32823"	0.0000057598 	           1
"32824"	0.0000056873 	           1
"32826"	0.0000056873 	           1
"32827"	0.0000055038 	           1
"32828"	0.0000055038 	           1
"32829"	0.0000055038 	           1
"32830"	0.0000055038 	           1
"32831"	0.0000066046 	           1
"32832"	0.0000055956 	           1
"32833"	0.0000055956 	           1
"32834"	0.0000055956 	           1
"32836"	0.0000055956 	           1
"32837"	0.0000055956 	           1
"32838"	0.0000055956 	           1
"32839"	0.0000055956 	           1
"32840"	0.0000055956 	           1
"32841"	0.0000055956 	           1
"32842"	0.0000118173 	           2
"32843"	0.0000176909 	           3
"32845"	0.0000124030 	           2
"32846"	0.0000055956 	           1
"32847"	0.0000055956 	           1
"32848"	0.0000172878 	           3
"32849"	0.0000057659 	           1
"32850"	0.0000112698 	           2
"32851"	0.0000336783 	           6
"32852"	0.0000285676 	           5
"32853"	0.0000055038 	           1
"32854"	0.0000055038 	           1
"32855"	0.0000150439 	           2
"32856"	0.0000390485 	           7
"32857"	0.0000168555 	           3
"32858"	0.0000253267 	           4
"32859"	0.0000335200 	           6
"32860"	0.0000170004 	           3
"32861"	0.0000193716 	           3
"32862"	0.0000258452 	           4
"32863"	0.0000118702 	           2
"32864"	0.0000055038 	           1
"32865"	0.0000055038 	           1
"32866"	0.0000055038 	           1
"32867"	0.0000110077 	           2
"32868"	0.0000055038 	           1
"32869"	0.0000055038 	           1
"32870"	0.0000055038 	           1
"32871"	0.0000110077 	           2
"32872"	0.0000055038 	           1
"32873"	0.0000055038 	           1
"32874"	0.0000055038 	           1
"32875"	0.0000055038 	           1
"32876"	0.0000055038 	           1
"32877"	0.0000055038 	           1
"32878"	0.0000055038 	           1
"32879"	0.0000055038 	           1
"32880"	0.0000055038 	           1
"32881"	0.0000055038 	           1
"32882"	0.0000055038 	           1
"32883"	0.0000055038 	           1
"32884"	0.0000055038 	           1
"32885"	0.0000055038 	           1
"32886"	0.0000110077 	           2
"32887"	0.0000112698 	           2
"32888"	0.0000055038 	           1
"32889"	0.0000055038 	           1
"32890"	0.0000055038 	           1
"32891"	0.0000055038 	           1
"32892"	0.0000055038 	           1
"32894"	0.0000055038 	           1
"32895"	0.0000055038 	           1
"32896"	0.0000110077 	           2
"32897"	0.0000055038 	           1
"32898"	0.0000110077 	           2
"32899"	0.0000111419 	           2
"32900"	0.0000055038 	           1
"32901"	0.0000055038 	           1
"32902"	0.0000055038 	           1
"32903"	0.0000055038 	           1
"32904"	0.0000055038 	           1
"32905"	0.0000110077 	           2
"32906"	0.0000055038 	           1
"32907"	0.0000055038 	           1
"32908"	0.0000055038 	           1
"32909"	0.0000166891 	           3
"32910"	0.0000055038 	           1
"32911"	0.0000055038 	           1
"32912"	0.0000110669 	           2
"32913"	0.0000166891 	           3
"32914"	0.0000110077 	           2
"32915"	0.0000055038 	           1
"32916"	0.0000151356 	           2
"32917"	0.0000055038 	           1
"32918"	0.0000055038 	           1
"32919"	0.0000055038 	           1
"32920"	0.0000055038 	           1
"32921"	0.0000055038 	           1
"32922"	0.0000055038 	           1
"32923"	0.0000058408 	           1
"32924"	0.0000058408 	           1
"32925"	0.0000058408 	           1
"32926"	0.0000058408 	           1
"32927"	0.0000058408 	           1
"32928"	0.0000058408 	           1
"32929"	0.0000058408 	           1
"32930"	0.0000058408 	           1
"32931"	0.0000058408 	           1
"32932"	0.0000058408 	           1
"32933"	0.0000058408 	           1
"32934"	0.0000058408 	           1
"32935"	0.0000058408 	           1
"32936"	0.0000058408 	           1
"32937"	0.0000058408 	           1
"32938"	0.0000058408 	           1
"32939"	0.0000113447 	           2
"32940"	0.0000058408 	           1
"32941"	0.0000058408 	           1
"32942"	0.0000058408 	           1
"32943"	0.0000110077 	           2
"32944"	0.0000056758 	           1
"32945"	0.0000056758 	           1
"32946"	0.0000055038 	           1
"32947"	0.0000136243 	           2
"32948"	0.0000055543 	           1
"32949"	0.0000055543 	           1
"32950"	0.0000055543 	           1
"32951"	0.0000055543 	           1
"32952"	0.0000055543 	           1
"32955"	0.0000055543 	           1
"32957"	0.0000055543 	           1
"32958"	0.0000055543 	           1
"32959"	0.0000111833 	           2
"32960"	0.0000055543 	           1
"32961"	0.0000114899 	           2
"32962"	0.0000188543 	           3
"32963"	0.0000055543 	           1
"32964"	0.0000055543 	           1
"32965"	0.0000114899 	           2
"32966"	0.0000169937 	           3
"32967"	0.0000170529 	           3
"32968"	0.0000055038 	           1
"32969"	0.0000110077 	           2
"32970"	0.0000055038 	           1
"32971"	0.0000055038 	           1
"32972"	0.0000165115 	           3
"32973"	0.0000170619 	           3
"32974"	0.0000055038 	           1
"32975"	0.0000055038 	           1
"32976"	0.0000055038 	           1
"32977"	0.0000055038 	           1
"32978"	0.0000110077 	           2
"32979"	0.0000114570 	           2
"32980"	0.0000110077 	           2
"32981"	0.0000110077 	           2
"32982"	0.0000055038 	           1
"32983"	0.0000122061 	           2
"32984"	0.0000055038 	           1
"32985"	0.0000127012 	           2
"32986"	0.0000055038 	           1
"32987"	0.0000231096 	           3
"32988"	0.0000055038 	           1
"32989"	0.0000165115 	           3
"32990"	0.0000165115 	           3
"32992"	0.0000110077 	           2
"32993"	0.0000220154 	           4
"32995"	0.0000055038 	           1
"32996"	0.0000055038 	           1
"32997"	0.0000114080 	           2
"32998"	0.0000180736 	           3
"32999"	0.0000176470 	           3
"33000"	0.0000110077 	           2
"33001"	0.0000171466 	           3
"33002"	0.0000055038 	           1
"33003"	0.0000055038 	           1
"33004"	0.0000055038 	           1
"33006"	0.0000056611 	           1
"33007"	0.0000056611 	           1
"33008"	0.0000056611 	           1
"33010"	0.0000056611 	           1
"33011"	0.0000056611 	           1
"33012"	0.0000056611 	           1
"33013"	0.0000112241 	           2
"33014"	0.0000056611 	           1
"33015"	0.0000168726 	           3
"33016"	0.0000056611 	           1
"33017"	0.0000113137 	           2
"33018"	0.0000056611 	           1
"33019"	0.0000292612 	           4
"33020"	0.0000061918 	           1
"33021"	0.0000057431 	           1
"33022"	0.0000057431 	           1
"33023"	0.0000057431 	           1
"33024"	0.0000057431 	           1
"33025"	0.0000057431 	           1
"33026"	0.0000057431 	           1
"33027"	0.0000057431 	           1
"33028"	0.0000057431 	           1
"33030"	0.0000057431 	           1
"33031"	0.0000112470 	           2
"33032"	0.0000112470 	           2
"33033"	0.0000055038 	           1
"33034"	0.0000055038 	           1
"33035"	0.0000055038 	           1
"33036"	0.0000055038 	           1
"33037"	0.0000055038 	           1
"33038"	0.0000175185 	           3
"33039"	0.0000055038 	           1
"33040"	0.0000055038 	           1
"33041"	0.0000289299 	           5
"33042"	0.0000055038 	           1
"33043"	0.0000055038 	           1
"33044"	0.0000055038 	           1
"33045"	0.0000055038 	           1
"33046"	0.0000055038 	           1
"33047"	0.0000055038 	           1
"33048"	0.0000055038 	           1
"33049"	0.0000055038 	           1
"33050"	0.0000111815 	           2
"33051"	0.0000055038 	           1
"33052"	0.0000055038 	           1
"33053"	0.0000373940 	           5
"33054"	0.0000111912 	           2
"33055"	0.0000055038 	           1
"33056"	0.0000055038 	           1
"33057"	0.0000563284 	           7
"33058"	0.0000055038 	           1
"33059"	0.0000110077 	           2
"33060"	0.0000117551 	           2
"33061"	0.0000188703 	           3
"33062"	0.0000284110 	           3
"33063"	0.0000917445 	          11
"33064"	0.0000251658 	           3
"33065"	0.0000257301 	           4
"33067"	0.0000225861 	           4
"33068"	0.0000055038 	           1
"33069"	0.0000055038 	           1
"33070"	0.0000055038 	           1
"33071"	0.0000055038 	           1
"33072"	0.0000110077 	           2
"33073"	0.0000055038 	           1
"33074"	0.0000055038 	           1
"33075"	0.0000055038 	           1
"33076"	0.0000055038 	           1
"33077"	0.0000055038 	           1
"33078"	0.0000169447 	           3
"33079"	0.0000112115 	           2
"33080"	0.0000168662 	           3
"33081"	0.0000055038 	           1
"33082"	0.0000056526 	           1
"33083"	0.0000166603 	           3
"33084"	0.0000111565 	           2
"33085"	0.0000118772 	           2
"33086"	0.0000056526 	           1
"33087"	0.0000111975 	           2
"33088"	0.0000056936 	           1
"33089"	0.0000056936 	           1
"33091"	0.0000111975 	           2
"17"	0.0000055038 	           1
"33092"	0.0000055038 	           1
"33093"	0.0000055038 	           1
"33094"	0.0000055038 	           1
"33095"	0.0000055038 	           1
"33096"	0.0000055038 	           1
"33097"	0.0000055038 	           1
"33098"	0.0000055038 	           1
"33099"	0.0000055038 	           1
"33100"	0.0000055038 	           1
"33101"	0.0000055038 	           1
"33102"	0.0000055038 	           1
"33103"	0.0000055038 	           1
"33104"	0.0000057240 	           1
"33105"	0.0000112279 	           2
"33106"	0.0000112279 	           2
"33107"	0.0000057240 	           1
"33108"	0.0000057240 	           1
"33109"	0.0000113727 	           2
"33110"	0.0000057240 	           1
"33111"	0.0000057240 	           1
"33112"	0.0000057240 	           1
"33113"	0.0000112279 	           2
"33114"	0.0000056077 	           1
"33115"	0.0000056077 	           1
"33116"	0.0000111115 	           2
"33117"	0.0000056077 	           1
"33118"	0.0000166154 	           3
"33119"	0.0000111115 	           2
"33120"	0.0000111115 	           2
"33121"	0.0000056077 	           1
"33122"	0.0000111115 	           2
"33123"	0.0000056077 	           1
"33124"	0.0000166154 	           3
"33125"	0.0000167874 	           3
"33126"	0.0000345544 	           6
"33127"	0.0000171658 	           3
"33128"	0.0000214313 	           3
"33129"	0.0000280818 	           5
"33130"	0.0000111115 	           2
"33131"	0.0000056077 	           1
"33132"	0.0000055038 	           1
"33133"	0.0000055038 	           1
"33134"	0.0000055038 	           1
"33136"	0.0000111200 	           2
"33137"	0.0000055038 	           1
"33138"	0.0000110077 	           2
"33139"	0.0000055038 	           1
"33140"	0.0000055038 	           1
"33141"	0.0000110317 	           2
"33142"	0.0000055038 	           1
"33143"	0.0000228844 	           4
"33144"	0.0000055038 	           1
"33145"	0.0000055038 	           1
"33146"	0.0000055038 	           1
"33147"	0.0000055038 	           1
"33148"	0.0000055038 	           1
"33149"	0.0000110077 	           2
"33150"	0.0000055038 	           1
"33151"	0.0000055038 	           1
"33152"	0.0000110077 	           2
"33153"	0.0000055038 	           1
"33154"	0.0000281916 	           5
"33155"	0.0000221874 	           4
"33156"	0.0000110077 	           2
"33157"	0.0000166564 	           3
"33158"	0.0000113093 	           2
"33159"	0.0000110077 	           2
"33161"	0.0000110077 	           2
"33162"	0.0000165115 	           3
"33163"	0.0000285199 	           5
"33164"	0.0000880943 	          14
"33165"	0.0000110077 	           2
"33166"	0.0000710500 	          12
"33167"	0.0000110077 	           2
"33169"	0.0000055038 	           1
"33170"	0.0000055038 	           1
"33171"	0.0000055038 	           1
"33172"	0.0000055038 	           1
"33173"	0.0000055038 	           1
"33174"	0.0000055038 	           1
"33175"	0.0000055038 	           1
"33176"	0.0000220154 	           4
"33177"	0.0000055038 	           1
"33178"	0.0000055038 	           1
"33179"	0.0000055038 	           1
"33180"	0.0000055038 	           1
"33181"	0.0000055038 	           1
"33182"	0.0000055038 	           1
"33183"	0.0000055038 	           1
"33184"	0.0000110077 	           2
"33185"	0.0000055038 	           1
"33186"	0.0000234357 	           4
"33187"	0.0000055038 	           1
"33188"	0.0000055038 	           1
"33189"	0.0000055038 	           1
"33190"	0.0000055038 	           1
"33191"	0.0000055038 	           1
"33192"	0.0000055038 	           1
"33193"	0.0000055038 	           1
"33194"	0.0000110077 	           2
"33195"	0.0000055038 	           1
"33196"	0.0000055038 	           1
"33197"	0.0000056039 	           1
"33199"	0.0001024723 	          12
"33200"	0.0000056039 	           1
"33201"	0.0000056039 	           1
"33202"	0.0000202809 	           3
"33203"	0.0000056039 	           1
"33204"	0.0000056039 	           1
"33205"	0.0000055038 	           1
"33206"	0.0000055038 	           1
"33207"	0.0000055038 	           1
"33208"	0.0000055038 	           1
"33209"	0.0000055038 	           1
"33210"	0.0000055038 	           1
"33211"	0.0000167646 	           3
"33212"	0.0000110077 	           2
"33213"	0.0000055038 	           1
"33214"	0.0000228949 	           4
"33215"	0.0000055038 	           1
"33216"	0.0000055038 	           1
"33217"	0.0000165115 	           3
"33218"	0.0000055038 	           1
"33219"	0.0000277772 	           5
"33220"	0.0000055038 	           1
"33221"	0.0000055038 	           1
"33223"	0.0000055038 	           1
"33224"	0.0000055038 	           1
"33225"	0.0000055038 	           1
"33226"	0.0000055038 	           1
"33227"	0.0000055038 	           1
"33228"	0.0000055038 	           1
"33229"	0.0000110077 	           2
"33230"	0.0000055038 	           1
"33231"	0.0000165115 	           3
"33232"	0.0000055038 	           1
"33233"	0.0000055038 	           1
"33234"	0.0000110077 	           2
"33235"	0.0000055038 	           1
"33236"	0.0000055038 	           1
"33237"	0.0000055038 	           1
"33238"	0.0000057431 	           1
"33239"	0.0000112470 	           2
"33240"	0.0000057431 	           1
"33241"	0.0000057431 	           1
"33242"	0.0000057431 	           1
"33243"	0.0000323699 	           5
"33244"	0.0000057431 	           1
"33245"	0.0000254756 	           4
"33246"	0.0000110077 	           2
"33247"	0.0000055038 	           1
"33248"	0.0000112829 	           2
"33249"	0.0000057790 	           1
"33250"	0.0000112829 	           2
"33251"	0.0000057790 	           1
"33252"	0.0000057790 	           1
"33253"	0.0000057790 	           1
"33254"	0.0000056210 	           1
"33255"	0.0000056210 	           1
"33256"	0.0000056210 	           1
"33257"	0.0000110077 	           2
"33258"	0.0000055038 	           1
"33259"	0.0000055038 	           1
"33260"	0.0000055038 	           1
"33261"	0.0000055038 	           1
"33262"	0.0000055038 	           1
"33263"	0.0000055038 	           1
"33264"	0.0000165115 	           3
"33265"	0.0000055038 	           1
"33266"	0.0000110077 	           2
"33267"	0.0000055038 	           1
"33268"	0.0000055038 	           1
"33269"	0.0000055038 	           1
"33270"	0.0000055038 	           1
"33271"	0.0000055038 	           1
"33272"	0.0000055038 	           1
"33273"	0.0000055038 	           1
"33274"	0.0000055038 	           1
"33275"	0.0000055038 	           1
"33276"	0.0000055038 	           1
"33277"	0.0000055038 	           1
"33278"	0.0000055038 	           1
"33279"	0.0000055038 	           1
"33280"	0.0000055038 	           1
"33281"	0.0000055038 	           1
"33282"	0.0000055038 	           1
"33284"	0.0000055038 	           1
"33285"	0.0000165115 	           3
"33286"	0.0000056611 	           1
"33287"	0.0000056611 	           1
"33288"	0.0000309177 	           5
"33289"	0.0000056611 	           1
"33290"	0.0000056611 	           1
"33291"	0.0000279740 	           5
"33292"	0.0000056611 	           1
"33293"	0.0000055941 	           1
"33294"	0.0000110979 	           2
"33295"	0.0000110979 	           2
"33296"	0.0000110979 	           2
"33297"	0.0000055941 	           1
"33298"	0.0000055941 	           1
"33299"	0.0000117095 	           2
"33300"	0.0000055941 	           1
"33301"	0.0000225519 	           4
"33302"	0.0000055941 	           1
"33303"	0.0000055941 	           1
"33304"	0.0000055941 	           1
"33305"	0.0000055941 	           1
"33306"	0.0000110979 	           2
"33307"	0.0000055941 	           1
"33308"	0.0000110979 	           2
"33309"	0.0000574979 	           6
"33310"	0.0000110979 	           2
"33311"	0.0000170480 	           3
"33312"	0.0000055941 	           1
"33313"	0.0000055941 	           1
"33314"	0.0000055941 	           1
"33315"	0.0000055941 	           1
"33316"	0.0000055941 	           1
"33317"	0.0000055941 	           1
"33318"	0.0000055038 	           1
"33319"	0.0000055038 	           1
"33320"	0.0000055038 	           1
"33321"	0.0000055038 	           1
"33322"	0.0000110077 	           2
"33323"	0.0000055038 	           1
"33324"	0.0000055038 	           1
"33325"	0.0000165115 	           3
"33326"	0.0000055038 	           1
"33327"	0.0000055038 	           1
"33328"	0.0000055038 	           1
"33329"	0.0000055038 	           1
"33330"	0.0000055038 	           1
"33331"	0.0000110077 	           2
"33332"	0.0000055038 	           1
"33333"	0.0000422401 	           7
"33334"	0.0000055038 	           1
"33335"	0.0000055038 	           1
"33336"	0.0000055038 	           1
"33337"	0.0000055038 	           1
"33338"	0.0000055038 	           1
"33339"	0.0000110077 	           2
"33340"	0.0000055038 	           1
"33341"	0.0000141265 	           2
"33342"	0.0000055038 	           1
"33343"	0.0000110077 	           2
"33344"	0.0000055038 	           1
"33345"	0.0000112115 	           2
"33346"	0.0000114049 	           2
"33347"	0.0000055038 	           1
"33348"	0.0000055038 	           1
"33349"	0.0000222447 	           4
"33350"	0.0000055038 	           1
"33351"	0.0000055038 	           1
"33352"	0.0000177427 	           3
"33353"	0.0000055038 	           1
"33354"	0.0000299272 	           4
"33355"	0.0000055038 	           1
"33356"	0.0000055038 	           1
"33357"	0.0000055038 	           1
"33358"	0.0000055038 	           1
"33359"	0.0000055038 	           1
"33360"	0.0000055038 	           1
"33361"	0.0000055038 	           1
"33362"	0.0000055038 	           1
"33363"	0.0000055038 	           1
"33364"	0.0000112579 	           2
"33365"	0.0000055038 	           1
"33366"	0.0000055038 	           1
"33367"	0.0000055038 	           1
"33368"	0.0000110077 	           2
"33369"	0.0000501101 	           9
"33370"	0.0000055038 	           1
"33371"	0.0000055038 	           1
"33373"	0.0000055038 	           1
"33374"	0.0000286200 	           5
"33375"	0.0000200624 	           2
"33376"	0.0000055038 	           1
"33377"	0.0000420846 	           7
"33378"	0.0000055038 	           1
"33379"	0.0000055038 	           1
"33380"	0.0000055038 	           1
"33381"	0.0000055038 	           1
"33382"	0.0000110077 	           2
"33383"	0.0000055038 	           1
"33384"	0.0000055038 	           1
"33385"	0.0000055753 	           1
"33386"	0.0000167550 	           3
"33387"	0.0000055753 	           1
"33388"	0.0000110792 	           2
"33389"	0.0000055753 	           1
"33390"	0.0000288201 	           5
"33391"	0.0000259149 	           4
"33392"	0.0000055753 	           1
"33393"	0.0000055753 	           1
"33394"	0.0000055038 	           1
"33395"	0.0000055038 	           1
"33396"	0.0000055038 	           1
"33397"	0.0000055038 	           1
"33398"	0.0000169192 	           3
"33399"	0.0000055038 	           1
"33400"	0.0000055038 	           1
"33401"	0.0000055038 	           1
"33402"	0.0000055038 	           1
"33403"	0.0000110077 	           2
"33404"	0.0000055038 	           1
"33405"	0.0000220154 	           3
"33406"	0.0000055038 	           1
"33407"	0.0000055038 	           1
"33408"	0.0000055038 	           1
"33409"	0.0000055038 	           1
"33410"	0.0000055038 	           1
"33411"	0.0000055038 	           1
"33413"	0.0000055038 	           1
"33415"	0.0000056487 	           1
"33416"	0.0000056487 	           1
"33418"	0.0000055038 	           1
"33419"	0.0000055038 	           1
"33420"	0.0000055038 	           1
"33421"	0.0000055038 	           1
"33422"	0.0000055038 	           1
"33423"	0.0000055038 	           1
"33424"	0.0000055038 	           1
"33425"	0.0000055038 	           1
"33426"	0.0000055038 	           1
"33427"	0.0000055038 	           1
"33428"	0.0000055038 	           1
"33429"	0.0000055038 	           1
"33430"	0.0000055038 	           1
"33431"	0.0000111273 	           2
"33432"	0.0000166312 	           3
"33433"	0.0000111273 	           2
"33434"	0.0000115677 	           2
"33435"	0.0000111273 	           2
"33436"	0.0000111273 	           2
"33437"	0.0000111273 	           2
"33438"	0.0000111273 	           2
"33439"	0.0000111273 	           2
"33440"	0.0000111273 	           2
"33441"	0.0000055038 	           1
"33442"	0.0000055038 	           1
"33443"	0.0000055038 	           1
"33444"	0.0000055038 	           1
"33445"	0.0000165115 	           3
"33446"	0.0000183631 	           3
"33447"	0.0000055038 	           1
"33448"	0.0000362620 	           3
"33449"	0.0000057077 	           1
"33450"	0.0000057077 	           1
"33451"	0.0000060542 	           1
"33452"	0.0000060542 	           1
"33453"	0.0000060542 	           1
"33454"	0.0000060542 	           1
"33455"	0.0000170619 	           3
"33456"	0.0000060542 	           1
"33457"	0.0000115581 	           2
"33459"	0.0000055038 	           1
"33460"	0.0000055038 	           1
"33461"	0.0000120779 	           2
"33462"	0.0000110077 	           2
"33463"	0.0000166644 	           3
"33464"	0.0000111650 	           2
"33465"	0.0000055038 	           1
"33466"	0.0000055038 	           1
"33467"	0.0000058478 	           1
"33468"	0.0000058478 	           1
"33469"	0.0000055038 	           1
"33470"	0.0000055038 	           1
"33471"	0.0000055038 	           1
"33472"	0.0000055038 	           1
"33473"	0.0000110077 	           2
"33474"	0.0000055038 	           1
"33475"	0.0000055038 	           1
"33476"	0.0000055038 	           1
"33477"	0.0000275192 	           5
"33478"	0.0000055038 	           1
"33479"	0.0000110077 	           2
"33480"	0.0000055038 	           1
"33481"	0.0000055038 	           1
"33482"	0.0000055038 	           1
"33483"	0.0000055038 	           1
"33484"	0.0000055038 	           1
"33485"	0.0000055038 	           1
"33486"	0.0000055038 	           1
"33487"	0.0000055038 	           1
"33488"	0.0000055038 	           1
"33489"	0.0000110077 	           2
"33490"	0.0000110077 	           2
"33491"	0.0000055038 	           1
"33492"	0.0000055038 	           1
"33493"	0.0000055038 	           1
"33494"	0.0000117054 	           2
"33495"	0.0000055038 	           1
"33496"	0.0000165115 	           3
"33497"	0.0000055038 	           1
"33498"	0.0000223567 	           4
"33499"	0.0000427369 	           7
"33500"	0.0000055038 	           1
"33501"	0.0000055038 	           1
"33502"	0.0000110077 	           2
"33503"	0.0000110317 	           2
"33504"	0.0000055038 	           1
"33505"	0.0000055038 	           1
"33506"	0.0000055038 	           1
"33507"	0.0000055038 	           1
"33508"	0.0000110077 	           2
"33509"	0.0000110077 	           2
"33510"	0.0000110077 	           2
"371"	0.0000175122 	           3
"33511"	0.0000110077 	           2
"33512"	0.0000110077 	           2
"33513"	0.0000056936 	           1
"33514"	0.0000056936 	           1
"33515"	0.0000056936 	           1
"33516"	0.0000113255 	           2
"33517"	0.0000056936 	           1
"33518"	0.0000056936 	           1
"33519"	0.0000056936 	           1
"33520"	0.0000056936 	           1
"33521"	0.0000391570 	           7
"33522"	0.0000167854 	           3
"33523"	0.0000111975 	           2
"33524"	0.0000182568 	           3
"33525"	0.0000169090 	           3
"33526"	0.0000056936 	           1
"33527"	0.0000055038 	           1
"33528"	0.0000110077 	           2
"33529"	0.0000055038 	           1
"33530"	0.0000055038 	           1
"33531"	0.0000110077 	           2
"33532"	0.0000055038 	           1
"33533"	0.0000055038 	           1
"33534"	0.0000176790 	           3
"33535"	0.0000110077 	           2
"33536"	0.0000110077 	           2
"33537"	0.0000224056 	           4
"33538"	0.0000110077 	           2
